text,label
자 워랜버핏메타 ㄷㄱㅈㅇ~~!,1
하 개쳐물렸네.....,0
삼전 대량매도 체결있는데 오너일가인가?,0
"삼성은 미래를 보고 투자하는겁니다.
단타로 접근하시면 안되고 길게 보시면 좋은 성과가 분명이 있다고 봅니다.",2
"울 나라 최고 기업이 진짜 부끄럽네...
외국기업 하나로 이렇게 흔들리니...
엔비디아의 무수리로 줄 선건가?
아...기분 나쁘네.
삼전이 이런 취급 받으니...
85000원때 매도 할껄 괜히 9만전자 기다리다 골로 가게 생겼네~
엔비디아건 해결돼야 오르겠지...
ㅠㅠ",0
ㄷㄷ 5%나 올라감,2
낼은 언덕으로  뛰어내릴껴,1
쏜다!! 드가자,2
"오늘 개미털기했으니
낼은 7만",0
하락의세계기록보유회사 이재용최고,1
실적은 거짓말 하지 않는다,1
"분할매수 홀딩하고 저점 확실시 되면
추가매수 예정",1
코인주에서 돈 벌어서 사러와줄께 힘내라 삼성,1
개잡주도아니고 국대표주가 2일세 16%올랏으면 오늘떨어지는거 예상못함?,0
"섬전 에서 개고생 하지 말고
하닉으로 
그동안 삼성한테 당했는 데 도 그걸모르나
많이 안 떨어진다고 그러니
크게 먹을 려면 페닉셀 나온 하닉으로",1
ㅋㅋ,1
8만이 다시 오기는 할까..ㅋ,1
내일 실망매물 쏟아지면서 개미 털고 갈 수 도있어요잉~ 염두해두셔!!👍🏻,1
올라가도 큰 기대가 안되는건 기분탓인가?,2
"4주일 떨어졌으면 1주일은 올라야 할거아냐
어? 안그래?",2
곧 4만삼전되겟누,1
주식은 소비자 보호원 없는지,1
야레야레,1
"컨센 낮게해주면 안됨?
왜케 기대가 커?",1
ㅋㅋㅋㅋㅋㅋㅋㅋ,1
"엔비 1주 산거 18퍼 먹었는데 
삼전 20주 산거 -4퍼 먹었네
고맙다",1
5만원매수대기,2
나는 오늘도 물을탄다 끝까지 가다보면 인당수가 나오던지 하겠지,1
4만원까지도 떨어질 가능성 있을듯,0
하나씩 줍,1
10연패는 아니겠지?..,1
여기서도 떨구면 넌 지인짜,1
해외 물린거 회복좀시켜줘 ~ 육만전자 ㄱㄱ,1
다시 오른다 아직몰라요,2
오후에 5000간다,2
삼전 가즈아,2
올라간다 삼성이다,2
입성~^^🥱,2
일단 구매하고 떨어지면 분할매수,2
너무 떡락하잖아!!,0
아이스아메한잔,1
오늘도 차트에 바느질 한땀 ㅎㅎ,1
와우,1
오늘장은 안사는게답이다 얼마까지 떨어질줄모름 이러다 이번주6만전자 갈수도,0
볼때마다 저점 갱신중이네 ㅋㅋ,0
한국 망했냐?,0
희망없다,1
출바알!!!,1
ㆍ,1
"인버스 사라고 알려줬잖아. 
국회의원 나으리께서 답 주셨는데 여기 있는 것들은 도대체 뭐냐",0
오늘드디어 외국인들 매수했네 이제 오르려나요,2
삼전 살빠엔 코인으로 넘어갈까,1
외인들 화낫내 ㅠㅠ,1
왜케 파는 거에요 ??,1
8만 ㄱ,1
사만전자때 다시올께요,1
줄때 소소하게 익절하고 갑니다...,2
이제부터 시작인가 ~고고,1
ㅇ?,1
어디까지 떨어져요?,1
ㅋ,1
ㅠ,1
힌트 줬다,1
장초에 떨어지다가 오를거같음! 물논 희망사항임 캬캬,1
"얼마까지보시나요
3년간 스트레스 한방이네요!!",1
1년후,1
가을맞이 감사제,1
"미장만 하다가 오랜만에 호가창 보는데
삼성 호가창 보면 답답함
매물이라고 하나요? 그게 엄청 쌓여있음
테슬라 이런애들은 안그런데",1
슬슬 올라가네,2
"네는 7층에 있는데 언제나 올 라
올려나 까마득 하구나  추매 한 100주 해버릴까",0
한주만 팔아보자,1
삼성이 5만대가 언제였더라?,1
"✅4월 1일(월) 

- 미국 3월 ISM 제조업지수
- 미국 3월 제조업 PMI
- 미국 2월 건설지출
- 중국 3월 차이신 제조업 PMI
- 블링컨 미 국무장관 유럽 방문(러-우 관련 논의)
- 홍콩, 프랑스, 독일, 영국 증시 휴장(Easter Monday)
- 한국, 2월 온라인 쇼핑동향
- YG엔터, 베이비몬스터 첫 미니앨범 발매
- MSFT, 코파일럿 for 시큐리티 출시(사이버보안 강화)
- MIT 보호예수 해제(0.10%)

팔로우 해주시면 경제력 상승 보장합니다",2
위로 갈려고 하는데 물귀신이 자꾸 아래로 잡아 땡기네ㅎㅎ,1
"반도체 소식이 좋으니
십만 가즈아~~",2
"이전단순반등 20선터치수준 이었던만큼
최소한 현재구간 20선터치 56000-57000은
도달할듯.
다음주 스토캐스틱 단순반등고점 70-90수준까진 오를듯.",2
머선129,1
그냥버려야하나ㅠ,1
"내일 57까지 말아올리장?

고생했다잉!",1
☕,1
분할로 접근,1
계속 떨어져야지 나중에 구매하지 더 떨어져라,1
타증권에 가지고 있는데 몇달만에 양전이냐ㅜㅠㅠ,2
"오너리스크, 자사주 매입, 기술로 먹고 사는 기업인데, 혁신은 없고 자금으로 어케든 땜빵할려다보니 주가가 오를 만한 이슈거리가 없지...
갤25 발표했어도 내부 부품은 전부 타기업꺼 넣었고 껍데기만 25모델..
참 답이없다..",1
미국에서 방사능 피해자분 보고 상해가 아니라 질병입니다 하면 기업 공중분해시켜요... 한국이라 이만큼 하는겁니다 정신차리세요,1
83층에 사람있어요,1
"코로나 동학개미운동 86층이 저인데요
존버해서 눈물이 앞을 가리는 현장입니다 
저 어찌하면 좋을까요 매도에 손가락이 ….",0
아…54300원에 사버렸다,1
100원 올랐따,1
아빠불러와,1
주가하락은 젠슨황탓이다. 삼성은 반도체 설계를 다시 해야 된다며? ㅋ,0
"빨리 가자  왜이래 및으로만가나
돌아버리 겠네  정말   선택한번
잘못하면   이럿게  맘고생하네
...",1
"오늘은 미장 조정 때문에 얻어 맞겠네
코스피 야간선물 또 파란불이네

미대선 끝나면 미장도 조정 나올 것 같은데
금투세 해결 안해주면 불확실성으로
연말까지 코스피 지수 2천 찍고
시행 확정되면 시원하게 천 찍으러
가겠네 ㅋㅋㅋ",0
ㅋㅋ ㅋㅋ 개-잡-주,1
어닝서프라이즈 나오기전에 오르다 발표후 떨어지는거 보면 미리 알사람들은 다 알았네 이러니 개미들이 털릴수바께..,2
몰러 삼전아 가자,2
마지막에 외인들 다 빼버리네 ㅋㅋ,1
개인이 다 받아내고있는건가요?,1
"어차피 종가는 66,000",1
"HBM3E
AVP i-cube
3나노 GAA",1
엔비디아 오른거랑 연관이 좀 있을까요?,1
젭알,1
안그래도 중국에 기술유출 자주되는 기업인데 이를 막아주긴 커녕 한다는게 국회증언법 ㅋㅋ 이건 뭐 대놓고 가져가라 이건데 ㅋㅋ,1
ㅇㅇㅇㅇ,1
"55층에 입 벌리고 대기중...
솔직히 팔릴 줄 몰랐네..ㅠ",1
21년도부터 지금까지 3년동안 물타기 하면서 안 팔고 계속 존버중인데.. +2%다ㅋㅋㅋㅋ 이래서 저점 매수가 중요한 걸 다시 느끼네요,0
언론에 호제나옴 무조건 팔으야함 악제뜰땐사고  항상 반대로 움직이야함 언론에 호재뜰때삼 이미늦음  항상 마이너스임 내보니 거의 그랫슴,2
결국 외국인 매도,0
"비트코인, 코스닥 인버스 들어갔으면 개추 ㅋㅋㅋ",0
"로얄층에서 신선한 공기 즐기고 계신가요? 
고층쪽 공기는 어떻게 다른가요? 
매일 기분이 상쾌해지나요?",1
결국 저항선 무너지고 4만전자 입성,2
아 일단 좀 쉬고...,1
타..탈출,0
어제도 그러더니 557 에서 겁나 매집 하네,0
"뻔한 바코드,,,",1
오늘 어떤유튜버가 양전한다고하던데 ㅋㅋㅋ 한번볼까요 ㅋㅋ,2
"어제 팔았는데....ㅠㅠ 
내가 팔면 올라가네!!!그래도!
계속 가자고~~~",2
"대만 지진으로 삼전의 파운드리

가치가 올라갈일만 남음

금요일 어닝 서프라이즈로

올라갈일만 남았쥬",2
내일 차라리 국장 열지마라,1
미국 주식 ㄱㄱ,1
실적 좋구만,1
음,1
미장의 저 깊은 골짜기를 보았느냐,1
오늘 참 징글징글하다.,1
"지금 사려는 분들 주목!!!

장마감할때 시초가 가니까 그때사세요",1
안녕하세요,1
7.1오겠죠?,1
헐.개인이 다 받았네.,1
8만원대오나요???,1
드디어 탈출각인가,0
물도 못타겠네,1
59에 사람있어요,1
줍줍,0
이걸  주워 담는  개인이 있네  훌러덩 내려가야하는데  .. 개인이 많이 주워 담네..ces 라스베가스에  황사장이 내논 피지컬로봇ai는 혁신적이지   ai황제 답다..  큰일이다..로봇이라고  내논것도  초보단계고  집사로봇보니  한숨이 나온다..,0
3만전자 가라,1
"55선에서도 매수할수있었네
ㅠㅠ",2
솔직히 코인보다 국장이 더 위험하면 개추,0
빨간날 보기가 참 힘드네요...ㅎㅎ;;,0
아직도 삼전에 머물고 있나요??? 어린양들이여.눈을 떠라!!!!!,2
오 버틴다고?,1
ㅋㅋㅋㅋㅋㅋ두달의 기다림,1
엔비 12프로 삼전 1프로 이게 국장인가,1
"외인들 줍다가 가격 높여서 팔여구하나..🥲
난 물타러 좀있다 올께",1
아 칩스법 과속화한다고해서 이렇구나,1
48000부터 째려봐라,1
왜 추매 기회를 안주니,1
"꽉잡으세요
4만전자 출발합니다",1
가자아아아ㅏ아아아아아아아아아아,2
오오전자 미쳤네잉…,1
"이래서 현재는 장투를 하면 수익보다가 오래두면
마이너스 오래전에 묵혀둔거 아니면 좋은주식은 중기로 스윙이딱",2
"새로운 뉴노멀인가

삼성 배당률 2.5%가 보통 시세였다고
배당 3%가깝거나 높으면 세일
2%에 가까워지면 고가라고 들었는데

조금씩 낮아지는건지

새롭게 사업하는게 있어서 성장주로보는건지
아직 모르겠네요",1
7만 올까요,1
"넘버원

ㅎㅎ

맛있어용?",1
오늘은 느낌 쎄하네..,1
구매 성공 가능성,2
정찰 단타,1
"욕심않부리고 72ㆍ2  가봅시다
야금야금 먹어버리기",1
엔비디아에 납품안해서 낙폭은 적지 않을까?,1
알면 내가산다고,1
월요일 으르렁~ 고점 가겠네요 ~으르렁^^,2
.,1
반등각,1
다시 내려갈거 같에,1
"팔았다 재진입하려했는데 
다시는 국장을 재단하지말고 그냥 예약 주문걸어두고 끄는게 맞는듯",1
"정치 이야기가 많길래 한번 제 생각을 써봤습니다...
나라가 힘들면 진보가 지지받고 포퓰리즘으로 나라가 무너져 다시 보수당이 집권하고..또 그 보수당의 뻘짓으로 다시 진보가 득세하고...그리스,이탈리아,베네수엘라 등 다른나라를 봐도 비슷하더라구요

나라를 위해 정말 필요한 정책이 다수의 양보와 손해가 예상된다면 표를 잃을지도 모를 이 정책을 추진할 국회의원이 얼마나 있을까요.

대중들은 국익을 위해 자신의 희생이 필요한 공약을 내세우는 후보와 당장 자기가 수혜받을 수 있는 공약을 내세우는 후보 중 누구에게 투표할까요

단순히 대중들의 표만 얻어 자기 자리 지키키 급급한 정치인들과 그런 혜택과 돈이 공짜인줄 아는 사람들을 보면 플라톤과 소크라테스가 말한 타락한 민주정, 중우정치의 말로가 생각나는 시국이네요...",2
이 시국에 빠져나가는거 보면 알건데 ㅉㅉ 기대치가 있으면 이렇게 안빼지.,1
기가 막히게 따라가네,1
HBM 테스트 통과 소식 들려오면 10만전자는 기본으로 넘을듯 !!삼전은 가장 저 평가된 종목중 하나임 !!,1
어제 미국 반도체 개박살나서 걱정했는데 이 정도면 선방이다ㅎㅎ,0
바코드인줄,1
장 시작이 이젠 무서울정도네..,1
중대재해 처벌법 가나?,1
슬슬 죽는다잉,1
평단 67900원!!,1
어디까지 떨어지냐.....,1
냄새맞고 다시왔습니다,1
지금 사야되나?,1
파업땜에 내일은 떨어질라나,0
4만원대온면 산다느거 취소할게요 3만원대 오면살게요,1
"외국인 매수가 690만주?
이거 언제 산거지???",2
와 59100이랑 59200 만 왕복하네 ;;;,1
지능이 낮다는 뜻이야 ㅉㅉ,1
쉿,1
힘겹게 올라간다....,2
"저번주가 3퍼 급하게 오르고
이번주 4퍼 급하게 내려서
그냥 보유 하신 분 들은 1-2퍼 정도 빠진 거 같거든요
8에서 7 로 바뀌어서
그렇지 다른동네에 비해서 양호한 편임
기다려봅시다 희망회로 돌리면서^^",2
역시나 외인 기관 단타;;,1
가즈아 제2탄imf,2
쌍고점 떴다 ㅋㅋ,2
진짜 sk하이닉스 ㅈ나 부럽네….,1
삼전은 배당금얼마주나요,1
ㅋ,1
54000원에 삿더니 ㅊ박고있네ㅋㅋ,1
ㅅ발;;;;그만좀해 ..하..밥맛도없네,0
애국매수해라 제발,2
오후에 차익실현 매도증가로 살짝 떨구면 들어가야지 예상이 딱 맞아 떨어지내ㅋㅋ,0
8만원 어서 뚫어라.어서.,1
"외인은 올려주면 땡큐지 
외인 : 꺼억 잘 먹고 갑니다",2
4만 드가자,2
상한가함가보자,2
다른종목들 오르락 내리락해도 삼전은 한결같네,1
미장박살인대 불안하군,0
답이없다,1
내일 떨어지면서 시작하면 바로 더 담아야지,1
주식은아무도모른다,1
..,1
참으로 한심한 주식이다,1
나스닥에 노조 이런데도 선방하는 삼성 놀리지말고 갈길가세요♡,1
오늘 고공행진 하겠네용~~,1
이 ㅁ신같은 주식,1
들어가면  안되요 ...,1
삼쪽아......ㅜㅜㅜㅜㅜ,1
왠만해선 손절 안치는데 답이 안보인다,0
6만을 못 벗어나네,1
기다리던 8만전자가 되었네요.,1
아직도 파란 불인사람 ✋️,1
코스피 올랏는데 좀더 쭉쭉 올라주면 안되나....,2
하닉 엄청빠지네,0
남의 불행은 삼성의행복인가 ..,1
"63층 ㅋㅋㅋ도대체가
평단을 내려야하나ㅉ
밉다미워",1
잘 버텼습니다,1
"적당히 떨어졌는데 오늘같은날 자사주 매입하면 되겠네요~~ 주가 방어도 되고, 주가 떨어졌으니 한주라도 더 살수있고, 배신하고 매도만 하는 외인들 속좀 쓰리게^^",0
@[지니틱스](A303030),1
단타 맛있다,1
"가자 단타용 떨어져라,,
59,000원  ㅋ ㅋ",2
삼쪽아!!! 힘내라 힘내라,1
이게 무슨 국민주냐 ㅋㅋ망하지만 않을뿐 다른거랑 같지,1
4만전자 간다 1표,2
하ㅋㅋ,1
"팔구나가세요  전망이  거이 없음
4만가면",1
"내일 기대된다
55000",1
삼전은 전설이다,1
떡락 열차 출발 했다 부릉부릉,0
1년 후 에 와야겠다,1
첩첩산중,1
내릴땐 4% 오늘땐 0.4%,1
괜찮을까요?,1
삼전 화이팅!,1
"와... 사만전자가오네
앞으로의 행방은?",1
외국놈 매수할때 개인 매도 안하먼 오를텐데 외반대로 가는가,1
"속보

마음이 안좋습니다",2
"30만원짜리 한주산거는 45만원됬는데 
7만원주고 산 100주는 5만원이 되었네 ㅜㅜ
반대로 했어야했는데…",1
^^,1
난 지금이 기회라고 본다. 가자~~~,2
잠시 안녕,1
4만 저지선이 아니고 5만4000원에서 무너짐..아마 3.7까지 가능할듯,1
손절해야되나 외국인들 매도물량 장난아니네,0
예상을 빗나가질 않네 ㅋㅋㅋㅋ,1
반도체가 범인이네..,1
네이놈,1
올라가자!!,2
차트 너무하네 이런 우하향도 힘든데…,0
"어 어 자꾸 오르네 기가 막히게 굿 타이밍 
어제가 살 타이밍이라고 했더니  나 까던 사람들 배아프겠다",2
"공매도 재개 청원 합시다.
2차전지 배아파요ㅎㅎ",0
애국 배팅,1
"재용이는 공부 했어야지
사업가 노노 ㅠ
아부지 안 닮았어
엄마 닮았는가베 ㅠㅠ",1
외인들의 보유량은 아직 많지만 내다 팔 수 있는 유동량은 별로 안남음 거기에 외인들이 8만원 7만원일때 던지는건 쉬운데 6만원대부터는 신중해지고 5만원대에는 던지기가 어려움 5만원대에 던져봤자 개인이랑 기관한테 싸게 주는것 밖에 안되기 때문임,1
네~ 3400원 벌으셧습니다ㅋ,1
오늘 왜이리 가격 빠지고 있나요?,0
외국인또던지죠?ㅋㅋ,1
업황실적이 개선되길 기대됩니다,1
ㅋㅋㅋ,1
"낼되면 외인 사긋지 
원래 좀늦어요 ㅋㅋ 외국어르신들
스미트피플 
가즈아 삼전 
지금이
바닥이다",1
나라가 망했다 증말,0
외국인 엄청 뺀거 같은데 0.1% 외인 나갔네 얼마나 갖고 있는겨 아직도 53%,1
아이고…,0
얘 왜 2배 레버리지 없음?,1
"76000 정도에 한 7억정도 사신분은

얼마가 마이너스 인거야 

삼전 오후가 더 무섭다",0
